date,season,ldh_region,region_name,ed_visits,source_updated
2024-10-05,2024,3,South Central,1,9/3/2026
2024-10-05,2024,9,Northshore,0,9/3/2026
2024-10-06,2024,1,Southeast,0,9/3/2026
2024-10-06,2024,2,Capital Region,0,9/3/2026
2024-10-06,2024,3,South Central,0,9/3/2026
2024-10-06,2024,9,Northshore,1,9/3/2026
2024-10-07,2024,1,Southeast,0,9/3/2026
2024-10-07,2024,2,Capital Region,0,9/3/2026
2024-10-07,2024,3,South Central,0,9/3/2026
2024-10-07,2024,9,Northshore,1,9/3/2026
2024-10-08,2024,1,Southeast,0,9/3/2026
2024-10-08,2024,2,Capital Region,0,9/3/2026
2024-10-08,2024,3,South Central,0,9/3/2026
2024-10-08,2024,9,Northshore,0,9/3/2026
2024-10-09,2024,1,Southeast,1,9/3/2026
2024-10-09,2024,2,Capital Region,0,9/3/2026
2024-10-09,2024,3,South Central,1,9/3/2026
2024-10-09,2024,9,Northshore,1,9/3/2026
2024-10-10,2024,1,Southeast,0,9/3/2026
2024-10-10,2024,2,Capital Region,0,9/3/2026
2024-10-10,2024,3,South Central,0,9/3/2026
2024-10-10,2024,9,Northshore,0,9/3/2026
2024-10-11,2024,1,Southeast,0,9/3/2026
2024-10-11,2024,2,Capital Region,0,9/3/2026
2024-10-11,2024,3,South Central,0,9/3/2026
2024-10-11,2024,9,Northshore,0,9/3/2026
2024-10-12,2024,1,Southeast,1,9/3/2026
2024-10-12,2024,2,Capital Region,0,9/3/2026
2024-10-12,2024,3,South Central,0,9/3/2026
2024-10-12,2024,9,Northshore,0,9/3/2026
2024-10-13,2024,1,Southeast,0,9/3/2026
2024-10-13,2024,2,Capital Region,0,9/3/2026
2024-10-13,2024,3,South Central,1,9/3/2026
2024-10-13,2024,9,Northshore,0,9/3/2026
2024-10-14,2024,1,Southeast,2,9/3/2026
2024-10-14,2024,2,Capital Region,0,9/3/2026
2024-10-14,2024,3,South Central,0,9/3/2026
2024-10-14,2024,9,Northshore,0,9/3/2026
2024-10-15,2024,1,Southeast,0,9/3/2026
2024-10-15,2024,2,Capital Region,0,9/3/2026
2024-10-15,2024,3,South Central,0,9/3/2026
2024-10-15,2024,9,Northshore,0,9/3/2026
2024-10-16,2024,1,Southeast,0,9/3/2026
2024-10-16,2024,2,Capital Region,0,9/3/2026
2024-10-16,2024,3,South Central,1,9/3/2026
2024-10-16,2024,9,Northshore,0,9/3/2026
2024-10-17,2024,1,Southeast,0,9/3/2026
2024-10-17,2024,2,Capital Region,0,9/3/2026
2024-10-17,2024,3,South Central,0,9/3/2026
2024-10-17,2024,9,Northshore,1,9/3/2026
2024-10-18,2024,1,Southeast,1,9/3/2026
2024-10-18,2024,2,Capital Region,0,9/3/2026
2024-10-18,2024,3,South Central,0,9/3/2026
2024-10-18,2024,9,Northshore,0,9/3/2026
2024-10-19,2024,1,Southeast,0,9/3/2026
2024-10-19,2024,2,Capital Region,0,9/3/2026
2024-10-19,2024,3,South Central,0,9/3/2026
2024-10-19,2024,9,Northshore,0,9/3/2026
2024-10-20,2024,1,Southeast,0,9/3/2026
2024-10-20,2024,2,Capital Region,0,9/3/2026
2024-10-20,2024,3,South Central,0,9/3/2026
2024-10-20,2024,9,Northshore,0,9/3/2026
2024-10-21,2024,1,Southeast,0,9/3/2026
2024-10-21,2024,2,Capital Region,0,9/3/2026
2024-10-21,2024,3,South Central,0,9/3/2026
2024-10-21,2024,9,Northshore,0,9/3/2026
2024-10-22,2024,1,Southeast,0,9/3/2026
2024-10-22,2024,2,Capital Region,0,9/3/2026
2024-10-22,2024,3,South Central,0,9/3/2026
2024-10-22,2024,9,Northshore,0,9/3/2026
2024-10-23,2024,1,Southeast,2,9/3/2026
2024-10-23,2024,2,Capital Region,1,9/3/2026
2024-10-23,2024,3,South Central,0,9/3/2026
2024-10-23,2024,9,Northshore,1,9/3/2026
2024-10-24,2024,1,Southeast,2,9/3/2026
2024-10-24,2024,2,Capital Region,0,9/3/2026
2024-10-24,2024,3,South Central,0,9/3/2026
2024-10-24,2024,9,Northshore,1,9/3/2026
2024-10-25,2024,1,Southeast,1,9/3/2026
2024-10-25,2024,2,Capital Region,0,9/3/2026
2024-10-25,2024,3,South Central,0,9/3/2026
2024-10-25,2024,9,Northshore,0,9/3/2026
2024-10-26,2024,1,Southeast,0,9/3/2026
2024-10-26,2024,2,Capital Region,1,9/3/2026
2024-10-26,2024,3,South Central,0,9/3/2026
2024-10-26,2024,9,Northshore,3,9/3/2026
2024-10-27,2024,1,Southeast,0,9/3/2026
2024-10-27,2024,2,Capital Region,1,9/3/2026
2024-10-27,2024,3,South Central,0,9/3/2026
2024-10-27,2024,9,Northshore,0,9/3/2026
2024-10-28,2024,1,Southeast,1,9/3/2026
2024-10-28,2024,2,Capital Region,0,9/3/2026
2024-10-28,2024,3,South Central,0,9/3/2026
2024-10-28,2024,9,Northshore,0,9/3/2026
2024-10-29,2024,1,Southeast,0,9/3/2026
2024-10-29,2024,2,Capital Region,0,9/3/2026
2024-10-29,2024,3,South Central,0,9/3/2026
2024-10-29,2024,9,Northshore,0,9/3/2026
2024-10-30,2024,1,Southeast,0,9/3/2026
2024-10-30,2024,2,Capital Region,0,9/3/2026
2024-10-30,2024,3,South Central,0,9/3/2026
2024-10-30,2024,9,Northshore,1,9/3/2026
2024-10-31,2024,1,Southeast,0,9/3/2026
2024-10-31,2024,2,Capital Region,0,9/3/2026
2024-10-31,2024,3,South Central,0,9/3/2026
2024-10-31,2024,9,Northshore,0,9/3/2026
2025-04-01,2025,1,Southeast,2,9/3/2026
2025-04-01,2025,2,Capital Region,0,9/3/2026
2025-04-01,2025,3,South Central,0,9/3/2026
2025-04-01,2025,9,Northshore,1,9/3/2026
2025-04-02,2025,1,Southeast,0,9/3/2026
2025-04-02,2025,2,Capital Region,0,9/3/2026
2025-04-02,2025,3,South Central,2,9/3/2026
2025-04-02,2025,9,Northshore,0,9/3/2026
2025-04-03,2025,1,Southeast,1,9/3/2026
2025-04-03,2025,2,Capital Region,0,9/3/2026
2025-04-03,2025,3,South Central,2,9/3/2026
2025-04-03,2025,9,Northshore,0,9/3/2026
2025-04-04,2025,1,Southeast,0,9/3/2026
2025-04-04,2025,2,Capital Region,0,9/3/2026
2025-04-04,2025,3,South Central,1,9/3/2026
2025-04-04,2025,9,Northshore,0,9/3/2026
2025-04-05,2025,1,Southeast,1,9/3/2026
2025-04-05,2025,2,Capital Region,1,9/3/2026
2025-04-05,2025,3,South Central,0,9/3/2026
2025-04-05,2025,9,Northshore,0,9/3/2026
2025-04-06,2025,1,Southeast,0,9/3/2026
2025-04-06,2025,2,Capital Region,0,9/3/2026
2025-04-06,2025,3,South Central,0,9/3/2026
2025-04-06,2025,9,Northshore,0,9/3/2026
2025-04-07,2025,1,Southeast,1,9/3/2026
2025-04-07,2025,2,Capital Region,0,9/3/2026
2025-04-07,2025,3,South Central,0,9/3/2026
2025-04-07,2025,9,Northshore,0,9/3/2026
2025-04-08,2025,1,Southeast,0,9/3/2026
2025-04-08,2025,2,Capital Region,0,9/3/2026
2025-04-08,2025,3,South Central,1,9/3/2026
2025-04-08,2025,9,Northshore,0,9/3/2026
2025-04-09,2025,1,Southeast,0,9/3/2026
2025-04-09,2025,2,Capital Region,0,9/3/2026
2025-04-09,2025,3,South Central,0,9/3/2026
2025-04-09,2025,9,Northshore,0,9/3/2026
2025-04-10,2025,1,Southeast,1,9/3/2026
2025-04-10,2025,2,Capital Region,0,9/3/2026
2025-04-10,2025,3,South Central,1,9/3/2026
2025-04-10,2025,9,Northshore,1,9/3/2026
2025-04-11,2025,1,Southeast,1,9/3/2026
2025-04-11,2025,2,Capital Region,0,9/3/2026
2025-04-11,2025,3,South Central,0,9/3/2026
2025-04-11,2025,9,Northshore,1,9/3/2026
2025-04-12,2025,1,Southeast,1,9/3/2026
2025-04-12,2025,2,Capital Region,1,9/3/2026
2025-04-12,2025,3,South Central,0,9/3/2026
2025-04-12,2025,9,Northshore,2,9/3/2026
2025-04-13,2025,1,Southeast,2,9/3/2026
2025-04-13,2025,2,Capital Region,0,9/3/2026
2025-04-13,2025,3,South Central,1,9/3/2026
2025-04-13,2025,9,Northshore,4,9/3/2026
2025-04-14,2025,1,Southeast,1,9/3/2026
2025-04-14,2025,2,Capital Region,0,9/3/2026
2025-04-14,2025,3,South Central,0,9/3/2026
2025-04-14,2025,9,Northshore,0,9/3/2026
2025-04-15,2025,1,Southeast,0,9/3/2026
2025-04-15,2025,2,Capital Region,0,9/3/2026
2025-04-15,2025,3,South Central,1,9/3/2026
2025-04-15,2025,9,Northshore,2,9/3/2026
2025-04-16,2025,1,Southeast,0,9/3/2026
2025-04-16,2025,2,Capital Region,0,9/3/2026
2025-04-16,2025,3,South Central,1,9/3/2026
2025-04-16,2025,9,Northshore,0,9/3/2026
2025-04-17,2025,1,Southeast,1,9/3/2026
2025-04-17,2025,2,Capital Region,1,9/3/2026
2025-04-17,2025,3,South Central,0,9/3/2026
2025-04-17,2025,9,Northshore,0,9/3/2026
2025-04-18,2025,1,Southeast,1,9/3/2026
2025-04-18,2025,2,Capital Region,0,9/3/2026
2025-04-18,2025,3,South Central,0,9/3/2026
2025-04-18,2025,9,Northshore,2,9/3/2026
2025-04-19,2025,1,Southeast,1,9/3/2026
2025-04-19,2025,2,Capital Region,1,9/3/2026
2025-04-19,2025,3,South Central,0,9/3/2026
2025-04-19,2025,9,Northshore,1,9/3/2026
2025-04-20,2025,1,Southeast,0,9/3/2026
2025-04-20,2025,2,Capital Region,0,9/3/2026
2025-04-20,2025,3,South Central,0,9/3/2026
2025-04-20,2025,9,Northshore,1,9/3/2026
2025-04-21,2025,1,Southeast,0,9/3/2026
2025-04-21,2025,2,Capital Region,0,9/3/2026
2025-04-21,2025,3,South Central,1,9/3/2026
2025-04-21,2025,9,Northshore,0,9/3/2026
2025-04-22,2025,1,Southeast,1,9/3/2026
2025-04-22,2025,2,Capital Region,1,9/3/2026
2025-04-22,2025,3,South Central,1,9/3/2026
2025-04-22,2025,9,Northshore,0,9/3/2026
2025-04-23,2025,1,Southeast,1,9/3/2026
2025-04-23,2025,2,Capital Region,0,9/3/2026
2025-04-23,2025,3,South Central,1,9/3/2026
2025-04-23,2025,9,Northshore,1,9/3/2026
2025-04-24,2025,1,Southeast,1,9/3/2026
2025-04-24,2025,2,Capital Region,0,9/3/2026
2025-04-24,2025,3,South Central,2,9/3/2026
2025-04-24,2025,9,Northshore,0,9/3/2026
2025-04-25,2025,1,Southeast,1,9/3/2026
2025-04-25,2025,2,Capital Region,2,9/3/2026
2025-04-25,2025,3,South Central,1,9/3/2026
2025-04-25,2025,9,Northshore,1,9/3/2026
2025-04-26,2025,1,Southeast,3,9/3/2026
2025-04-26,2025,2,Capital Region,1,9/3/2026
2025-04-26,2025,3,South Central,1,9/3/2026
2025-04-26,2025,9,Northshore,2,9/3/2026
2025-04-27,2025,1,Southeast,0,9/3/2026
2025-04-27,2025,2,Capital Region,0,9/3/2026
2025-04-27,2025,3,South Central,0,9/3/2026
2025-04-27,2025,9,Northshore,4,9/3/2026
2025-04-28,2025,1,Southeast,5,9/3/2026
2025-04-28,2025,2,Capital Region,0,9/3/2026
2025-04-28,2025,3,South Central,2,9/3/2026
2025-04-28,2025,9,Northshore,2,9/3/2026
2025-04-29,2025,1,Southeast,2,9/3/2026
2025-04-29,2025,2,Capital Region,0,9/3/2026
2025-04-29,2025,3,South Central,4,9/3/2026
2025-04-29,2025,9,Northshore,0,9/3/2026
2025-04-30,2025,1,Southeast,2,9/3/2026
2025-04-30,2025,2,Capital Region,0,9/3/2026
2025-04-30,2025,3,South Central,3,9/3/2026
2025-04-30,2025,9,Northshore,2,9/3/2026
2025-05-01,2025,1,Southeast,3,9/3/2026
2025-05-01,2025,2,Capital Region,2,9/3/2026
2025-05-01,2025,3,South Central,2,9/3/2026
2025-05-01,2025,9,Northshore,1,9/3/2026
2025-05-02,2025,1,Southeast,2,9/3/2026
2025-05-02,2025,2,Capital Region,1,9/3/2026
2025-05-02,2025,3,South Central,0,9/3/2026
2025-05-02,2025,9,Northshore,1,9/3/2026
2025-05-03,2025,1,Southeast,0,9/3/2026
2025-05-03,2025,2,Capital Region,1,9/3/2026
2025-05-03,2025,3,South Central,0,9/3/2026
2025-05-03,2025,9,Northshore,0,9/3/2026
2025-05-04,2025,1,Southeast,0,9/3/2026
2025-05-04,2025,2,Capital Region,2,9/3/2026
2025-05-04,2025,3,South Central,1,9/3/2026
2025-05-04,2025,9,Northshore,0,9/3/2026
2025-05-05,2025,1,Southeast,0,9/3/2026
2025-05-05,2025,2,Capital Region,1,9/3/2026
2025-05-05,2025,3,South Central,0,9/3/2026
2025-05-05,2025,9,Northshore,0,9/3/2026
2025-05-06,2025,1,Southeast,0,9/3/2026
2025-05-06,2025,2,Capital Region,0,9/3/2026
2025-05-06,2025,3,South Central,0,9/3/2026
2025-05-06,2025,9,Northshore,0,9/3/2026
2025-05-07,2025,1,Southeast,1,9/3/2026
2025-05-07,2025,2,Capital Region,0,9/3/2026
2025-05-07,2025,3,South Central,0,9/3/2026
2025-05-07,2025,9,Northshore,0,9/3/2026
2025-05-08,2025,1,Southeast,0,9/3/2026
2025-05-08,2025,2,Capital Region,0,9/3/2026
2025-05-08,2025,3,South Central,0,9/3/2026
2025-05-08,2025,9,Northshore,2,9/3/2026
2025-05-09,2025,1,Southeast,2,9/3/2026
2025-05-09,2025,2,Capital Region,1,9/3/2026
2025-05-09,2025,3,South Central,0,9/3/2026
2025-05-09,2025,9,Northshore,1,9/3/2026
2025-05-10,2025,1,Southeast,0,9/3/2026
2025-05-10,2025,2,Capital Region,2,9/3/2026
2025-05-10,2025,3,South Central,0,9/3/2026
2025-05-10,2025,9,Northshore,0,9/3/2026
2025-05-11,2025,1,Southeast,0,9/3/2026
2025-05-11,2025,2,Capital Region,0,9/3/2026
2025-05-11,2025,3,South Central,0,9/3/2026
2025-05-11,2025,9,Northshore,0,9/3/2026
2025-05-12,2025,1,Southeast,0,9/3/2026
2025-05-12,2025,2,Capital Region,0,9/3/2026
2025-05-12,2025,3,South Central,1,9/3/2026
2025-05-12,2025,9,Northshore,0,9/3/2026
2025-05-13,2025,1,Southeast,1,9/3/2026
2025-05-13,2025,2,Capital Region,0,9/3/2026
2025-05-13,2025,3,South Central,1,9/3/2026
2025-05-13,2025,9,Northshore,0,9/3/2026
2025-05-14,2025,1,Southeast,0,9/3/2026
2025-05-14,2025,2,Capital Region,1,9/3/2026
2025-05-14,2025,3,South Central,0,9/3/2026
2025-05-14,2025,9,Northshore,1,9/3/2026
2025-05-15,2025,1,Southeast,1,9/3/2026
2025-05-15,2025,2,Capital Region,1,9/3/2026
2025-05-15,2025,3,South Central,0,9/3/2026
2025-05-15,2025,9,Northshore,3,9/3/2026
2025-05-16,2025,1,Southeast,3,9/3/2026
2025-05-16,2025,2,Capital Region,4,9/3/2026
2025-05-16,2025,3,South Central,2,9/3/2026
2025-05-16,2025,9,Northshore,5,9/3/2026
2025-05-17,2025,1,Southeast,9,9/3/2026
2025-05-17,2025,2,Capital Region,2,9/3/2026
2025-05-17,2025,3,South Central,6,9/3/2026
2025-05-17,2025,9,Northshore,4,9/3/2026
2025-05-18,2025,1,Southeast,4,9/3/2026
2025-05-18,2025,2,Capital Region,0,9/3/2026
2025-05-18,2025,3,South Central,2,9/3/2026
2025-05-18,2025,9,Northshore,1,9/3/2026
2025-05-19,2025,1,Southeast,3,9/3/2026
2025-05-19,2025,2,Capital Region,2,9/3/2026
2025-05-19,2025,3,South Central,0,9/3/2026
2025-05-19,2025,9,Northshore,3,9/3/2026
2025-05-20,2025,1,Southeast,7,9/3/2026
2025-05-20,2025,2,Capital Region,2,9/3/2026
2025-05-20,2025,3,South Central,4,9/3/2026
2025-05-20,2025,9,Northshore,0,9/3/2026
2025-05-21,2025,1,Southeast,2,9/3/2026
2025-05-21,2025,2,Capital Region,0,9/3/2026
2025-05-21,2025,3,South Central,1,9/3/2026
2025-05-21,2025,9,Northshore,1,9/3/2026
2025-05-22,2025,1,Southeast,2,9/3/2026
2025-05-22,2025,2,Capital Region,0,9/3/2026
2025-05-22,2025,3,South Central,1,9/3/2026
2025-05-22,2025,9,Northshore,1,9/3/2026
2025-05-23,2025,1,Southeast,0,9/3/2026
2025-05-23,2025,2,Capital Region,3,9/3/2026
2025-05-23,2025,3,South Central,2,9/3/2026
2025-05-23,2025,9,Northshore,3,9/3/2026
2025-05-24,2025,1,Southeast,7,9/3/2026
2025-05-24,2025,2,Capital Region,2,9/3/2026
2025-05-24,2025,3,South Central,4,9/3/2026
2025-05-24,2025,9,Northshore,2,9/3/2026
2025-05-25,2025,1,Southeast,4,9/3/2026
2025-05-25,2025,2,Capital Region,2,9/3/2026
2025-05-25,2025,3,South Central,3,9/3/2026
2025-05-25,2025,9,Northshore,3,9/3/2026
2025-05-26,2025,1,Southeast,6,9/3/2026
2025-05-26,2025,2,Capital Region,0,9/3/2026
2025-05-26,2025,3,South Central,3,9/3/2026
2025-05-26,2025,9,Northshore,1,9/3/2026
2025-05-27,2025,1,Southeast,5,9/3/2026
2025-05-27,2025,2,Capital Region,0,9/3/2026
2025-05-27,2025,3,South Central,1,9/3/2026
2025-05-27,2025,9,Northshore,6,9/3/2026
2025-05-28,2025,1,Southeast,4,9/3/2026
2025-05-28,2025,2,Capital Region,5,9/3/2026
2025-05-28,2025,3,South Central,2,9/3/2026
2025-05-28,2025,9,Northshore,1,9/3/2026
2025-05-29,2025,1,Southeast,2,9/3/2026
2025-05-29,2025,2,Capital Region,4,9/3/2026
2025-05-29,2025,3,South Central,0,9/3/2026
2025-05-29,2025,9,Northshore,1,9/3/2026
2025-05-30,2025,1,Southeast,3,9/3/2026
2025-05-30,2025,2,Capital Region,0,9/3/2026
2025-05-30,2025,3,South Central,0,9/3/2026
2025-05-30,2025,9,Northshore,4,9/3/2026
2025-05-31,2025,1,Southeast,2,9/3/2026
2025-05-31,2025,2,Capital Region,0,9/3/2026
2025-05-31,2025,3,South Central,2,9/3/2026
2025-05-31,2025,9,Northshore,2,9/3/2026
2025-06-01,2025,1,Southeast,1,9/3/2026
2025-06-01,2025,2,Capital Region,2,9/3/2026
2025-06-01,2025,3,South Central,2,9/3/2026
2025-06-01,2025,9,Northshore,1,9/3/2026
2025-06-02,2025,1,Southeast,4,9/3/2026
2025-06-02,2025,2,Capital Region,2,9/3/2026
2025-06-02,2025,3,South Central,5,9/3/2026
2025-06-02,2025,9,Northshore,9,9/3/2026
2025-06-03,2025,1,Southeast,2,9/3/2026
2025-06-03,2025,2,Capital Region,2,9/3/2026
2025-06-03,2025,3,South Central,1,9/3/2026
2025-06-03,2025,9,Northshore,2,9/3/2026
2025-06-04,2025,1,Southeast,2,9/3/2026
2025-06-04,2025,2,Capital Region,3,9/3/2026
2025-06-04,2025,3,South Central,3,9/3/2026
2025-06-04,2025,9,Northshore,5,9/3/2026
2025-06-05,2025,1,Southeast,3,9/3/2026
2025-06-05,2025,2,Capital Region,2,9/3/2026
2025-06-05,2025,3,South Central,3,9/3/2026
2025-06-05,2025,9,Northshore,6,9/3/2026
2025-06-06,2025,1,Southeast,5,9/3/2026
2025-06-06,2025,2,Capital Region,3,9/3/2026
2025-06-06,2025,3,South Central,2,9/3/2026
2025-06-06,2025,9,Northshore,4,9/3/2026
2025-06-07,2025,1,Southeast,10,9/3/2026
2025-06-07,2025,2,Capital Region,1,9/3/2026
2025-06-07,2025,3,South Central,5,9/3/2026
2025-06-07,2025,9,Northshore,4,9/3/2026
2025-06-08,2025,1,Southeast,5,9/3/2026
2025-06-08,2025,2,Capital Region,0,9/3/2026
2025-06-08,2025,3,South Central,2,9/3/2026
2025-06-08,2025,9,Northshore,8,9/3/2026
2025-06-09,2025,1,Southeast,4,9/3/2026
2025-06-09,2025,2,Capital Region,3,9/3/2026
2025-06-09,2025,3,South Central,3,9/3/2026
2025-06-09,2025,9,Northshore,4,9/3/2026
2025-06-10,2025,1,Southeast,4,9/3/2026
2025-06-10,2025,2,Capital Region,2,9/3/2026
2025-06-10,2025,3,South Central,3,9/3/2026
2025-06-10,2025,9,Northshore,3,9/3/2026
2025-06-11,2025,1,Southeast,2,9/3/2026
2025-06-11,2025,2,Capital Region,1,9/3/2026
2025-06-11,2025,3,South Central,0,9/3/2026
2025-06-11,2025,9,Northshore,6,9/3/2026
2025-06-12,2025,1,Southeast,8,9/3/2026
2025-06-12,2025,2,Capital Region,3,9/3/2026
2025-06-12,2025,3,South Central,1,9/3/2026
2025-06-12,2025,9,Northshore,5,9/3/2026
2025-06-13,2025,1,Southeast,5,9/3/2026
2025-06-13,2025,2,Capital Region,2,9/3/2026
2025-06-13,2025,3,South Central,1,9/3/2026
2025-06-13,2025,9,Northshore,3,9/3/2026
2025-06-14,2025,1,Southeast,3,9/3/2026
2025-06-14,2025,2,Capital Region,1,9/3/2026
2025-06-14,2025,3,South Central,2,9/3/2026
2025-06-14,2025,9,Northshore,1,9/3/2026
2025-06-15,2025,1,Southeast,3,9/3/2026
2025-06-15,2025,2,Capital Region,2,9/3/2026
2025-06-15,2025,3,South Central,1,9/3/2026
2025-06-15,2025,9,Northshore,2,9/3/2026
2025-06-16,2025,1,Southeast,2,9/3/2026
2025-06-16,2025,2,Capital Region,2,9/3/2026
2025-06-16,2025,3,South Central,2,9/3/2026
2025-06-16,2025,9,Northshore,1,9/3/2026
2025-06-17,2025,1,Southeast,2,9/3/2026
2025-06-17,2025,2,Capital Region,1,9/3/2026
2025-06-17,2025,3,South Central,4,9/3/2026
2025-06-17,2025,9,Northshore,1,9/3/2026
2025-06-18,2025,1,Southeast,11,9/3/2026
2025-06-18,2025,2,Capital Region,2,9/3/2026
2025-06-18,2025,3,South Central,2,9/3/2026
2025-06-18,2025,9,Northshore,8,9/3/2026
2025-06-19,2025,1,Southeast,4,9/3/2026
2025-06-19,2025,2,Capital Region,2,9/3/2026
2025-06-19,2025,3,South Central,2,9/3/2026
2025-06-19,2025,9,Northshore,6,9/3/2026
2025-06-20,2025,1,Southeast,6,9/3/2026
2025-06-20,2025,2,Capital Region,7,9/3/2026
2025-06-20,2025,3,South Central,7,9/3/2026
2025-06-20,2025,9,Northshore,5,9/3/2026
2025-06-21,2025,1,Southeast,8,9/3/2026
2025-06-21,2025,2,Capital Region,5,9/3/2026
2025-06-21,2025,3,South Central,4,9/3/2026
2025-06-21,2025,9,Northshore,5,9/3/2026
2025-06-22,2025,1,Southeast,9,9/3/2026
2025-06-22,2025,2,Capital Region,5,9/3/2026
2025-06-22,2025,3,South Central,7,9/3/2026
2025-06-22,2025,9,Northshore,7,9/3/2026
2025-06-23,2025,1,Southeast,10,9/3/2026
2025-06-23,2025,2,Capital Region,8,9/3/2026
2025-06-23,2025,3,South Central,8,9/3/2026
2025-06-23,2025,9,Northshore,5,9/3/2026
2025-06-24,2025,1,Southeast,3,9/3/2026
2025-06-24,2025,2,Capital Region,7,9/3/2026
2025-06-24,2025,3,South Central,4,9/3/2026
2025-06-24,2025,9,Northshore,3,9/3/2026
2025-06-25,2025,1,Southeast,4,9/3/2026
2025-06-25,2025,2,Capital Region,4,9/3/2026
2025-06-25,2025,3,South Central,4,9/3/2026
2025-06-25,2025,9,Northshore,6,9/3/2026
2025-06-26,2025,1,Southeast,6,9/3/2026
2025-06-26,2025,2,Capital Region,4,9/3/2026
2025-06-26,2025,3,South Central,3,9/3/2026
2025-06-26,2025,9,Northshore,14,9/3/2026
2025-06-27,2025,1,Southeast,7,9/3/2026
2025-06-27,2025,2,Capital Region,1,9/3/2026
2025-06-27,2025,3,South Central,3,9/3/2026
2025-06-27,2025,9,Northshore,6,9/3/2026
2025-06-28,2025,1,Southeast,3,9/3/2026
2025-06-28,2025,2,Capital Region,5,9/3/2026
2025-06-28,2025,3,South Central,3,9/3/2026
2025-06-28,2025,9,Northshore,6,9/3/2026
2025-06-29,2025,1,Southeast,4,9/3/2026
2025-06-29,2025,2,Capital Region,3,9/3/2026
2025-06-29,2025,3,South Central,0,9/3/2026
2025-06-29,2025,9,Northshore,3,9/3/2026
2025-06-30,2025,1,Southeast,7,9/3/2026
2025-06-30,2025,2,Capital Region,1,9/3/2026
2025-06-30,2025,3,South Central,1,9/3/2026
2025-06-30,2025,9,Northshore,8,9/3/2026
2025-07-01,2025,1,Southeast,4,9/3/2026
2025-07-01,2025,2,Capital Region,3,9/3/2026
2025-07-01,2025,3,South Central,4,9/3/2026
2025-07-01,2025,9,Northshore,3,9/3/2026
2025-07-02,2025,1,Southeast,2,9/3/2026
2025-07-02,2025,2,Capital Region,6,9/3/2026
2025-07-02,2025,3,South Central,3,9/3/2026
2025-07-02,2025,9,Northshore,4,9/3/2026
2025-07-03,2025,1,Southeast,10,9/3/2026
2025-07-03,2025,2,Capital Region,5,9/3/2026
2025-07-03,2025,3,South Central,1,9/3/2026
2025-07-03,2025,9,Northshore,7,9/3/2026
2025-07-04,2025,1,Southeast,0,9/3/2026
2025-07-04,2025,2,Capital Region,2,9/3/2026
2025-07-04,2025,3,South Central,0,9/3/2026
2025-07-04,2025,9,Northshore,3,9/3/2026
2025-07-05,2025,1,Southeast,4,9/3/2026
2025-07-05,2025,2,Capital Region,5,9/3/2026
2025-07-05,2025,3,South Central,5,9/3/2026
2025-07-05,2025,9,Northshore,5,9/3/2026
2025-07-06,2025,1,Southeast,7,9/3/2026
2025-07-06,2025,2,Capital Region,3,9/3/2026
2025-07-06,2025,3,South Central,1,9/3/2026
2025-07-06,2025,9,Northshore,3,9/3/2026
2025-07-07,2025,1,Southeast,8,9/3/2026
2025-07-07,2025,2,Capital Region,1,9/3/2026
2025-07-07,2025,3,South Central,4,9/3/2026
2025-07-07,2025,9,Northshore,0,9/3/2026
2025-07-08,2025,1,Southeast,3,9/3/2026
2025-07-08,2025,2,Capital Region,3,9/3/2026
2025-07-08,2025,3,South Central,3,9/3/2026
2025-07-08,2025,9,Northshore,5,9/3/2026
2025-07-09,2025,1,Southeast,5,9/3/2026
2025-07-09,2025,2,Capital Region,4,9/3/2026
2025-07-09,2025,3,South Central,3,9/3/2026
2025-07-09,2025,9,Northshore,6,9/3/2026
2025-07-10,2025,1,Southeast,8,9/3/2026
2025-07-10,2025,2,Capital Region,2,9/3/2026
2025-07-10,2025,3,South Central,2,9/3/2026
2025-07-10,2025,9,Northshore,2,9/3/2026
2025-07-11,2025,1,Southeast,6,9/3/2026
2025-07-11,2025,2,Capital Region,4,9/3/2026
2025-07-11,2025,3,South Central,5,9/3/2026
2025-07-11,2025,9,Northshore,6,9/3/2026
2025-07-12,2025,1,Southeast,2,9/3/2026
2025-07-12,2025,2,Capital Region,3,9/3/2026
2025-07-12,2025,3,South Central,4,9/3/2026
2025-07-12,2025,9,Northshore,6,9/3/2026
2025-07-13,2025,1,Southeast,5,9/3/2026
2025-07-13,2025,2,Capital Region,4,9/3/2026
2025-07-13,2025,3,South Central,1,9/3/2026
2025-07-13,2025,9,Northshore,2,9/3/2026
2025-07-14,2025,1,Southeast,6,9/3/2026
2025-07-14,2025,2,Capital Region,1,9/3/2026
2025-07-14,2025,3,South Central,0,9/3/2026
2025-07-14,2025,9,Northshore,5,9/3/2026
2025-07-15,2025,1,Southeast,14,9/3/2026
2025-07-15,2025,2,Capital Region,4,9/3/2026
2025-07-15,2025,3,South Central,4,9/3/2026
2025-07-15,2025,9,Northshore,11,9/3/2026
2025-07-16,2025,1,Southeast,4,9/3/2026
2025-07-16,2025,2,Capital Region,3,9/3/2026
2025-07-16,2025,3,South Central,7,9/3/2026
2025-07-16,2025,9,Northshore,15,9/3/2026
2025-07-17,2025,1,Southeast,3,9/3/2026
2025-07-17,2025,2,Capital Region,0,9/3/2026
2025-07-17,2025,3,South Central,2,9/3/2026
