date,season,ldh_region,region_name,ed_visits,health_population_2020,ed_visits_per_100k,lix_parish_count,advisory_parishes,warning_parishes,advisory_pct,warning_pct,severity_score,headline,mean_hazard_hours
2026-06-20,2026,2,Capital Region,1,696328,0.144,7,7,0,100.00,0.00,1.0000,advisory,1.23
2026-06-20,2026,3,South Central,3,392800,0.764,6,6,0,100.00,0.00,1.0000,advisory,1.23
2026-06-20,2026,9,Northshore,4,596392,0.671,5,5,0,100.00,0.00,1.0000,advisory,1.23
2026-06-21,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-21,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-21,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-21,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-22,2026,1,Southeast,3,892057,0.336,4,3,0,75.00,0.00,0.7500,advisory,7.50
2026-06-22,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-22,2026,3,South Central,4,392800,1.018,6,2,0,33.33,0.00,0.3333,advisory,3.33
2026-06-22,2026,9,Northshore,2,596392,0.335,5,3,0,60.00,0.00,0.6000,advisory,6.00
2026-06-23,2026,1,Southeast,10,892057,1.121,4,3,0,75.00,0.00,0.7500,advisory,7.50
2026-06-23,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-23,2026,3,South Central,3,392800,0.764,6,2,0,33.33,0.00,0.3333,advisory,3.33
2026-06-23,2026,9,Northshore,1,596392,0.168,5,3,0,60.00,0.00,0.6000,advisory,6.00
2026-06-24,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-24,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-24,2026,3,South Central,6,392800,1.527,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-24,2026,9,Northshore,7,596392,1.174,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-25,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-25,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-25,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-25,2026,9,Northshore,9,596392,1.509,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-26,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-26,2026,2,Capital Region,7,696328,1.005,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-26,2026,3,South Central,7,392800,1.782,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-26,2026,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-27,2026,1,Southeast,9,892057,1.009,4,2,0,50.00,0.00,0.5000,advisory,4.00
2026-06-27,2026,2,Capital Region,5,696328,0.718,7,1,0,14.29,0.00,0.1429,advisory,1.14
2026-06-27,2026,3,South Central,2,392800,0.509,6,3,0,50.00,0.00,0.5000,advisory,4.00
2026-06-27,2026,9,Northshore,2,596392,0.335,5,3,0,60.00,0.00,0.6000,advisory,4.80
2026-06-28,2026,1,Southeast,9,892057,1.009,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-28,2026,2,Capital Region,6,696328,0.862,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-28,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-28,2026,9,Northshore,12,596392,2.012,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-29,2026,1,Southeast,12,892057,1.345,4,0,0,0.00,0.00,0.0000,none,0.00
2026-06-29,2026,2,Capital Region,7,696328,1.005,7,0,0,0.00,0.00,0.0000,none,0.00
2026-06-29,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-06-29,2026,9,Northshore,9,596392,1.509,5,0,0,0.00,0.00,0.0000,none,0.00
2026-06-30,2026,1,Southeast,8,892057,0.897,4,4,0,100.00,0.00,1.0000,advisory,7.00
2026-06-30,2026,2,Capital Region,6,696328,0.862,7,7,0,100.00,0.00,1.0000,advisory,7.00
2026-06-30,2026,3,South Central,3,392800,0.764,6,6,0,100.00,0.00,1.0000,advisory,7.00
2026-06-30,2026,9,Northshore,8,596392,1.341,5,5,0,100.00,0.00,1.0000,advisory,7.00
2026-07-01,2026,1,Southeast,11,892057,1.233,4,4,0,100.00,0.00,1.0000,advisory,8.00
2026-07-01,2026,2,Capital Region,7,696328,1.005,7,7,0,100.00,0.00,1.0000,advisory,8.00
2026-07-01,2026,3,South Central,7,392800,1.782,6,6,0,100.00,0.00,1.0000,advisory,8.00
2026-07-01,2026,9,Northshore,8,596392,1.341,5,5,0,100.00,0.00,1.0000,advisory,8.00
2026-07-02,2026,1,Southeast,4,892057,0.448,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-02,2026,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-02,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-02,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-03,2026,1,Southeast,9,892057,1.009,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-03,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-03,2026,3,South Central,7,392800,1.782,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-03,2026,9,Northshore,7,596392,1.174,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-04,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-04,2026,2,Capital Region,5,696328,0.718,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-04,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-04,2026,9,Northshore,10,596392,1.677,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-05,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-05,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-05,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-05,2026,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-06,2026,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-06,2026,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-06,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-06,2026,9,Northshore,6,596392,1.006,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-07,2026,1,Southeast,4,892057,0.448,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-07,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-07,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-07,2026,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-08,2026,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-08,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-08,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-08,2026,9,Northshore,7,596392,1.174,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-09,2026,1,Southeast,6,892057,0.673,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-09,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-09,2026,3,South Central,7,392800,1.782,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-09,2026,9,Northshore,8,596392,1.341,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-10,2026,1,Southeast,6,892057,0.673,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-10,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-10,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-10,2026,9,Northshore,8,596392,1.341,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-11,2026,1,Southeast,10,892057,1.121,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-11,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-11,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-11,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-12,2026,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-12,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-12,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-12,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-13,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-13,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-13,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-13,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-14,2026,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-14,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-14,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-14,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-15,2026,1,Southeast,6,892057,0.673,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-15,2026,2,Capital Region,7,696328,1.005,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-15,2026,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-15,2026,9,Northshore,8,596392,1.341,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-16,2026,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-16,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-16,2026,3,South Central,9,392800,2.291,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-16,2026,9,Northshore,8,596392,1.341,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-17,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-17,2026,2,Capital Region,11,696328,1.580,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-17,2026,3,South Central,7,392800,1.782,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-17,2026,9,Northshore,7,596392,1.174,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-18,2026,1,Southeast,7,892057,0.785,4,4,0,100.00,0.00,1.0000,advisory,8.00
2026-07-18,2026,2,Capital Region,7,696328,1.005,7,7,0,100.00,0.00,1.0000,advisory,8.00
2026-07-18,2026,3,South Central,10,392800,2.546,6,6,0,100.00,0.00,1.0000,advisory,8.00
2026-07-18,2026,9,Northshore,8,596392,1.341,5,5,0,100.00,0.00,1.0000,advisory,8.00
2026-07-19,2026,1,Southeast,15,892057,1.682,4,4,0,100.00,0.00,1.0000,advisory,8.00
2026-07-19,2026,2,Capital Region,3,696328,0.431,7,7,0,100.00,0.00,1.0000,advisory,8.00
2026-07-19,2026,3,South Central,3,392800,0.764,6,6,0,100.00,0.00,1.0000,advisory,8.00
2026-07-19,2026,9,Northshore,3,596392,0.503,5,5,0,100.00,0.00,1.0000,advisory,8.00
2026-07-20,2026,1,Southeast,9,892057,1.009,4,4,0,100.00,0.00,1.0000,advisory,7.00
2026-07-20,2026,2,Capital Region,6,696328,0.862,7,7,0,100.00,0.00,1.0000,advisory,7.00
2026-07-20,2026,3,South Central,8,392800,2.037,6,6,0,100.00,0.00,1.0000,advisory,7.00
2026-07-20,2026,9,Northshore,7,596392,1.174,5,5,0,100.00,0.00,1.0000,advisory,7.00
2026-07-21,2026,1,Southeast,15,892057,1.682,4,4,0,100.00,0.00,1.0000,advisory,7.00
2026-07-21,2026,2,Capital Region,7,696328,1.005,7,7,0,100.00,0.00,1.0000,advisory,7.00
2026-07-21,2026,3,South Central,4,392800,1.018,6,6,0,100.00,0.00,1.0000,advisory,7.00
2026-07-21,2026,9,Northshore,7,596392,1.174,5,5,0,100.00,0.00,1.0000,advisory,7.00
2026-07-22,2026,1,Southeast,2,892057,0.224,4,0,4,0.00,100.00,2.0000,warning,3.18
2026-07-22,2026,2,Capital Region,3,696328,0.431,7,0,7,0.00,100.00,2.0000,warning,8.95
2026-07-22,2026,3,South Central,2,392800,0.509,6,0,6,0.00,100.00,2.0000,warning,4.67
2026-07-22,2026,9,Northshore,7,596392,1.174,5,0,5,0.00,100.00,2.0000,warning,6.08
2026-07-23,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-23,2026,2,Capital Region,5,696328,0.718,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-23,2026,3,South Central,5,392800,1.273,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-23,2026,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-24,2026,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-24,2026,2,Capital Region,6,696328,0.862,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-24,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-24,2026,9,Northshore,7,596392,1.174,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-25,2026,1,Southeast,9,892057,1.009,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-25,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-25,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-25,2026,9,Northshore,10,596392,1.677,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-26,2026,1,Southeast,12,892057,1.345,4,0,0,0.00,0.00,0.0000,none,0.00
2026-07-26,2026,2,Capital Region,7,696328,1.005,7,0,0,0.00,0.00,0.0000,none,0.00
2026-07-26,2026,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2026-07-26,2026,9,Northshore,9,596392,1.509,5,0,0,0.00,0.00,0.0000,none,0.00
2026-07-27,2026,1,Southeast,7,892057,0.785,4,4,0,100.00,0.00,1.0000,advisory,9.00
2026-07-27,2026,2,Capital Region,3,696328,0.431,7,7,0,100.00,0.00,1.0000,advisory,9.00
2026-07-27,2026,3,South Central,4,392800,1.018,6,6,0,100.00,0.00,1.0000,advisory,9.00
2026-07-27,2026,9,Northshore,7,596392,1.174,5,5,0,100.00,0.00,1.0000,advisory,9.00
2026-07-28,2026,1,Southeast,10,892057,1.121,4,0,4,0.00,100.00,2.0000,warning,9.00
2026-07-28,2026,2,Capital Region,4,696328,0.574,7,6,1,85.71,14.29,1.1429,warning,9.00
2026-07-28,2026,3,South Central,8,392800,2.037,6,3,3,50.00,50.00,1.5000,warning,9.00
2026-07-28,2026,9,Northshore,10,596392,1.677,5,2,3,40.00,60.00,1.6000,warning,9.00
2026-07-29,2026,1,Southeast,7,892057,0.785,4,0,4,0.00,100.00,2.0000,warning,9.00
2026-07-29,2026,2,Capital Region,5,696328,0.718,7,6,1,85.71,14.29,1.1429,warning,9.00
2026-07-29,2026,3,South Central,7,392800,1.782,6,3,3,50.00,50.00,1.5000,warning,9.00
2026-07-29,2026,9,Northshore,12,596392,2.012,5,2,3,40.00,60.00,1.6000,warning,9.00
2026-07-30,2026,1,Southeast,14,892057,1.569,4,4,0,100.00,0.00,1.0000,advisory,8.00
2026-07-30,2026,2,Capital Region,3,696328,0.431,7,7,0,100.00,0.00,1.0000,advisory,8.00
2026-07-30,2026,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,8.00
2026-07-30,2026,9,Northshore,13,596392,2.180,5,5,0,100.00,0.00,1.0000,advisory,8.00
2026-07-31,2026,1,Southeast,12,892057,1.345,4,4,0,100.00,0.00,1.0000,advisory,8.00
2026-07-31,2026,2,Capital Region,4,696328,0.574,7,1,0,14.29,0.00,0.1429,advisory,1.14
2026-07-31,2026,3,South Central,5,392800,1.273,6,6,0,100.00,0.00,1.0000,advisory,8.00
2026-07-31,2026,9,Northshore,8,596392,1.341,5,3,0,60.00,0.00,0.6000,advisory,4.80
2026-08-01,2026,1,Southeast,11,892057,1.233,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-01,2026,2,Capital Region,6,696328,0.862,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-01,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-01,2026,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-02,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-02,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-02,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-02,2026,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-03,2026,1,Southeast,6,892057,0.673,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-03,2026,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-03,2026,3,South Central,5,392800,1.273,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-03,2026,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-04,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-04,2026,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-04,2026,3,South Central,5,392800,1.273,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-04,2026,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-05,2026,1,Southeast,10,892057,1.121,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-05,2026,2,Capital Region,5,696328,0.718,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-05,2026,3,South Central,5,392800,1.273,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-05,2026,9,Northshore,7,596392,1.174,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-06,2026,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-06,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-06,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-06,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-07,2026,1,Southeast,6,892057,0.673,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-07,2026,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-07,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-07,2026,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-08,2026,1,Southeast,10,892057,1.121,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-08,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-08,2026,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-08,2026,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-09,2026,1,Southeast,8,892057,0.897,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-09,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-09,2026,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-09,2026,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-10,2026,1,Southeast,9,892057,1.009,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-10,2026,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-10,2026,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-10,2026,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-11,2026,1,Southeast,8,892057,0.897,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-11,2026,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-11,2026,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-11,2026,9,Northshore,8,596392,1.341,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-12,2026,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-12,2026,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-12,2026,3,South Central,8,392800,2.037,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-12,2026,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-13,2026,1,Southeast,10,892057,1.121,4,4,0,100.00,0.00,1.0000,advisory,9.00
2026-08-13,2026,2,Capital Region,2,696328,0.287,7,7,0,100.00,0.00,1.0000,advisory,9.00
2026-08-13,2026,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,9.00
2026-08-13,2026,9,Northshore,7,596392,1.174,5,5,0,100.00,0.00,1.0000,advisory,9.00
2026-08-14,2026,1,Southeast,12,892057,1.345,4,4,0,100.00,0.00,1.0000,advisory,9.00
2026-08-14,2026,2,Capital Region,2,696328,0.287,7,7,0,100.00,0.00,1.0000,advisory,9.00
2026-08-14,2026,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,9.00
2026-08-14,2026,9,Northshore,4,596392,0.671,5,5,0,100.00,0.00,1.0000,advisory,9.00
2026-08-15,2026,1,Southeast,9,892057,1.009,4,0,4,0.00,100.00,2.0000,warning,9.00
2026-08-15,2026,2,Capital Region,4,696328,0.574,7,0,7,0.00,100.00,2.0000,warning,9.00
2026-08-15,2026,3,South Central,3,392800,0.764,6,0,6,0.00,100.00,2.0000,warning,9.00
2026-08-15,2026,9,Northshore,4,596392,0.671,5,0,5,0.00,100.00,2.0000,warning,9.00
2026-08-16,2026,1,Southeast,6,892057,0.673,4,0,4,0.00,100.00,2.0000,warning,9.00
2026-08-16,2026,2,Capital Region,3,696328,0.431,7,0,7,0.00,100.00,2.0000,warning,9.00
2026-08-16,2026,3,South Central,4,392800,1.018,6,0,6,0.00,100.00,2.0000,warning,9.00
2026-08-16,2026,9,Northshore,5,596392,0.838,5,0,5,0.00,100.00,2.0000,warning,9.00
2026-08-17,2026,1,Southeast,8,892057,0.897,4,0,4,0.00,100.00,2.0000,warning,9.00
2026-08-17,2026,2,Capital Region,7,696328,1.005,7,0,7,0.00,100.00,2.0000,warning,9.00
2026-08-17,2026,3,South Central,3,392800,0.764,6,0,6,0.00,100.00,2.0000,warning,9.00
2026-08-17,2026,9,Northshore,7,596392,1.174,5,0,5,0.00,100.00,2.0000,warning,9.00
2026-08-18,2026,1,Southeast,10,892057,1.121,4,0,4,0.00,100.00,2.0000,warning,9.00
2026-08-18,2026,2,Capital Region,5,696328,0.718,7,6,1,85.71,14.29,1.1429,warning,9.00
2026-08-18,2026,3,South Central,11,392800,2.800,6,3,3,50.00,50.00,1.5000,warning,9.00
2026-08-18,2026,9,Northshore,11,596392,1.844,5,2,3,40.00,60.00,1.6000,warning,9.00
2026-08-19,2026,1,Southeast,5,892057,0.561,4,4,0,100.00,0.00,1.0000,advisory,9.00
2026-08-19,2026,2,Capital Region,7,696328,1.005,7,7,0,100.00,0.00,1.0000,advisory,9.00
2026-08-19,2026,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,9.00
2026-08-19,2026,9,Northshore,10,596392,1.677,5,5,0,100.00,0.00,1.0000,advisory,9.00
2026-08-20,2026,1,Southeast,7,892057,0.785,4,4,0,100.00,0.00,1.0000,advisory,9.00
2026-08-20,2026,2,Capital Region,1,696328,0.144,7,7,0,100.00,0.00,1.0000,advisory,9.00
2026-08-20,2026,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,9.00
2026-08-20,2026,9,Northshore,9,596392,1.509,5,5,0,100.00,0.00,1.0000,advisory,9.00
2026-08-21,2026,1,Southeast,7,892057,0.785,4,0,4,0.00,100.00,2.0000,warning,9.00
2026-08-21,2026,2,Capital Region,3,696328,0.431,7,0,7,0.00,100.00,2.0000,warning,9.00
2026-08-21,2026,3,South Central,11,392800,2.800,6,0,6,0.00,100.00,2.0000,warning,9.00
2026-08-21,2026,9,Northshore,4,596392,0.671,5,0,5,0.00,100.00,2.0000,warning,9.00
2026-08-22,2026,1,Southeast,5,892057,0.561,4,4,0,100.00,0.00,1.0000,advisory,9.00
2026-08-22,2026,2,Capital Region,2,696328,0.287,7,7,0,100.00,0.00,1.0000,advisory,9.00
2026-08-22,2026,3,South Central,3,392800,0.764,6,6,0,100.00,0.00,1.0000,advisory,9.00
2026-08-22,2026,9,Northshore,7,596392,1.174,5,5,0,100.00,0.00,1.0000,advisory,9.00
2026-08-23,2026,1,Southeast,11,892057,1.233,4,4,0,100.00,0.00,1.0000,advisory,9.00
2026-08-23,2026,2,Capital Region,3,696328,0.431,7,7,0,100.00,0.00,1.0000,advisory,9.00
2026-08-23,2026,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,9.00
2026-08-23,2026,9,Northshore,6,596392,1.006,5,5,0,100.00,0.00,1.0000,advisory,9.00
2026-08-24,2026,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-24,2026,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-24,2026,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-24,2026,9,Northshore,6,596392,1.006,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-25,2026,1,Southeast,6,892057,0.673,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-25,2026,2,Capital Region,5,696328,0.718,7,0,0,0.00,0.00,0.0000,none,0.00
2026-08-25,2026,3,South Central,7,392800,1.782,6,0,0,0.00,0.00,0.0000,none,0.00
2026-08-25,2026,9,Northshore,10,596392,1.677,5,0,0,0.00,0.00,0.0000,none,0.00
2026-08-26,2026,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2026-08-26,2026,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
