date,station,high_f,low_f,average_f,peak_heat_index_f,morning_low_f,hi_hours_105,hi_hours_108,temperature_hours,heat_index_hours,expected_hours
2025-11-28,KREG,61.3,42.3,50.1,59.8,42.3,0,0,24,24,24
2025-11-29,KASD,69.0,40.0,55.2,68.5,40.0,0,0,24,24,24
2025-11-29,KBTR,70.0,40.0,55.9,69.6,40.0,0,0,24,24,24
2025-11-29,KGAO,71.4,52.5,62.0,71.0,52.5,0,0,24,24,24
2025-11-29,KHDC,68.0,41.0,56.2,67.6,41.0,0,0,24,24,24
2025-11-29,KHUM,73.4,45.0,58.7,73.1,45.0,0,0,20,20,24
2025-11-29,KMSY,71.0,48.0,61.1,70.6,48.0,0,0,24,24,24
2025-11-29,KNEW,71.0,51.0,60.6,70.6,51.0,0,0,24,24,24
2025-11-29,KPTN,73.0,47.0,60.0,72.7,47.0,0,0,24,24,24
2025-11-29,KREG,73.6,40.0,58.7,73.2,40.0,0,0,24,24,24
2025-11-30,KASD,67.0,52.0,58.5,66.9,54.0,0,0,23,23,24
2025-11-30,KBTR,61.0,45.0,54.3,61.2,55.0,0,0,23,23,24
2025-11-30,KGAO,73.0,58.0,64.2,73.0,59.4,0,0,24,24,24
2025-11-30,KHDC,61.0,48.0,55.6,61.2,52.7,0,0,24,24,24
2025-11-30,KHUM,73.4,54.0,62.9,73.4,57.0,0,0,21,21,24
2025-11-30,KMSY,66.0,54.0,61.0,66.1,61.0,0,0,23,23,24
2025-11-30,KNEW,67.0,55.0,60.8,67.0,61.0,0,0,23,23,24
2025-11-30,KPTN,66.0,50.0,59.8,66.3,58.0,0,0,24,24,24
2025-11-30,KREG,64.8,49.5,59.2,65.0,56.5,0,0,24,24,24
2025-12-01,KASD,62.0,48.0,54.4,61.7,48.0,0,0,24,24,24
2025-12-01,KBTR,58.0,45.0,51.7,57.6,45.0,0,0,24,24,24
2025-12-01,KGAO,60.0,55.0,57.4,60.0,55.0,0,0,24,24,24
2025-12-01,KHDC,60.0,46.0,52.9,59.8,46.0,0,0,24,24,24
2025-12-01,KHUM,62.6,53.0,55.9,62.4,53.0,0,0,21,21,24
2025-12-01,KMSY,61.0,52.0,56.2,60.8,52.0,0,0,24,24,24
2025-12-01,KNEW,60.0,52.0,55.8,59.9,52.0,0,0,24,24,24
2025-12-01,KPTN,63.0,49.0,55.0,63.0,49.0,0,0,23,23,24
2025-12-01,KREG,61.7,49.0,54.7,61.4,49.0,0,0,24,24,24
2025-12-02,KASD,56.0,38.0,46.3,55.9,45.0,0,0,23,23,24
2025-12-02,KBTR,46.0,35.0,41.4,45.3,39.0,0,0,24,24,24
2025-12-02,KGAO,59.0,42.6,49.4,59.0,48.0,0,0,24,24,24
2025-12-02,KHDC,55.4,37.0,43.5,55.4,40.6,0,0,24,24,24
2025-12-02,KHUM,57.2,37.8,47.1,57.1,46.4,0,0,21,21,24
2025-12-02,KMSY,57.0,42.0,47.2,57.0,44.0,0,0,24,24,24
2025-12-02,KNEW,58.0,42.0,48.4,58.0,46.0,0,0,24,24,24
2025-12-02,KPTN,52.0,37.0,43.8,51.8,41.0,0,0,24,24,24
2025-12-02,KREG,51.8,39.2,44.5,51.6,42.0,0,0,24,24,24
2025-12-03,KASD,53.0,37.0,44.4,51.8,37.0,0,0,24,24,24
2025-12-03,KBTR,52.0,32.0,42.9,50.9,32.0,0,0,24,24,24
2025-12-03,KGAO,55.0,42.8,48.8,54.6,42.8,0,0,23,23,24
2025-12-03,KHDC,51.6,36.0,43.1,50.5,36.0,0,0,22,22,24
2025-12-03,KHUM,55.4,41.0,48.1,54.5,41.0,0,0,22,22,24
2025-12-03,KMSY,53.0,42.0,47.6,52.2,42.0,0,0,24,24,24
2025-12-03,KNEW,54.0,40.0,46.6,53.5,40.0,0,0,24,24,24
2025-12-03,KPTN,58.0,36.0,47.5,57.2,36.0,0,0,24,24,24
2025-12-03,KREG,54.0,36.0,46.5,53.0,36.0,0,0,23,23,24
2025-12-04,KASD,61.0,48.0,51.9,61.2,48.0,0,0,24,24,24
2025-12-04,KBTR,55.0,46.0,51.0,54.9,49.0,0,0,24,24,24
2025-12-04,KGAO,65.0,54.3,58.2,65.2,54.5,0,0,24,24,24
2025-12-04,KHDC,53.2,47.5,50.0,53.1,47.5,0,0,23,23,24
2025-12-04,KHUM,60.8,53.0,57.1,60.8,53.0,0,0,21,21,24
2025-12-04,KMSY,61.0,51.0,56.2,61.2,52.0,0,0,24,24,24
2025-12-04,KNEW,61.0,51.0,56.2,61.2,53.0,0,0,24,24,24
2025-12-04,KPTN,60.0,51.0,56.5,60.2,52.0,0,0,24,24,24
2025-12-04,KREG,60.3,51.3,55.4,60.5,51.3,0,0,24,24,24
2025-12-05,KASD,50.0,47.0,48.1,49.5,47.0,0,0,24,24,24
2025-12-05,KBTR,47.0,42.0,44.9,46.2,42.0,0,0,24,24,24
2025-12-05,KGAO,53.0,50.5,51.7,52.6,50.5,0,0,24,24,24
2025-12-05,KHDC,48.6,46.0,47.2,48.2,46.4,0,0,24,24,24
2025-12-05,KHUM,52.0,48.2,50.7,51.7,48.2,0,0,21,21,24
2025-12-05,KMSY,52.0,49.0,50.8,51.6,49.0,0,0,24,24,24
2025-12-05,KNEW,52.0,50.0,50.9,51.5,50.0,0,0,24,24,24
2025-12-05,KPTN,50.0,45.0,48.0,49.7,45.0,0,0,24,24,24
2025-12-05,KREG,51.0,46.6,48.8,50.6,46.6,0,0,24,24,24
2025-12-06,KASD,53.0,48.0,49.8,52.6,48.0,0,0,24,24,24
2025-12-06,KBTR,57.0,46.0,50.5,56.5,46.0,0,0,24,24,24
2025-12-06,KGAO,55.4,52.3,53.9,55.2,52.3,0,0,24,24,24
2025-12-06,KHDC,54.5,46.4,49.6,54.1,46.4,0,0,24,24,24
2025-12-06,KHUM,55.4,51.0,53.2,55.2,51.0,0,0,22,22,24
2025-12-06,KMSY,56.0,51.0,53.1,55.8,51.0,0,0,24,24,24
2025-12-06,KNEW,55.0,51.0,52.5,54.8,51.0,0,0,24,24,24
2025-12-06,KPTN,56.0,49.0,52.3,56.0,49.0,0,0,24,24,24
2025-12-06,KREG,55.4,48.6,52.1,55.1,48.6,0,0,24,24,24
2025-12-07,KASD,69.0,51.0,57.2,68.8,51.0,0,0,24,24,24
2025-12-07,KBTR,69.0,53.0,59.7,69.0,53.0,0,0,24,24,24
2025-12-07,KGAO,65.3,54.7,58.8,65.3,55.0,0,0,24,24,24
2025-12-07,KHDC,69.8,50.7,57.5,69.7,50.7,0,0,23,23,24
2025-12-07,KHUM,66.2,54.5,58.8,66.1,54.5,0,0,20,20,24
2025-12-07,KMSY,67.0,55.0,59.4,66.9,55.0,0,0,24,24,24
2025-12-07,KNEW,65.0,54.0,57.9,64.9,54.0,0,0,24,24,24
2025-12-07,KPTN,67.0,55.0,60.8,67.3,55.0,0,0,24,24,24
2025-12-07,KREG,70.0,55.0,61.9,70.0,55.0,0,0,24,24,24
2025-12-08,KASD,56.0,44.0,51.0,55.9,49.0,0,0,24,24,24
2025-12-08,KBTR,56.0,43.0,50.6,55.8,51.0,0,0,24,24,24
2025-12-08,KGAO,59.0,48.2,54.3,59.0,53.0,0,0,24,24,24
2025-12-08,KHDC,58.0,44.2,51.3,58.1,51.3,0,0,24,24,24
2025-12-08,KHUM,60.4,46.4,53.2,60.5,51.8,0,0,22,22,24
2025-12-08,KMSY,58.0,49.0,53.5,58.0,52.0,0,0,24,24,24
2025-12-08,KNEW,58.0,48.0,53.0,58.0,51.0,0,0,23,23,24
2025-12-08,KPTN,59.0,43.0,52.6,59.1,54.0,0,0,24,24,24
2025-12-08,KREG,60.0,47.3,53.8,60.0,54.5,0,0,24,24,24
2025-12-09,KASD,54.0,32.0,42.7,53.0,32.0,0,0,24,24,24
2025-12-09,KBTR,56.0,35.0,43.8,54.9,35.0,0,0,24,24,24
2025-12-09,KGAO,53.6,36.7,46.9,52.6,48.0,0,0,24,24,24
2025-12-09,KHDC,56.0,33.3,43.0,55.0,33.3,0,0,24,24,24
2025-12-09,KHUM,55.4,40.0,47.7,54.4,46.4,0,0,21,21,24
2025-12-09,KMSY,53.0,43.0,47.9,52.1,46.0,0,0,24,24,24
2025-12-09,KNEW,52.0,44.0,47.4,51.1,44.0,0,0,24,24,24
2025-12-09,KPTN,58.0,39.0,47.4,57.1,44.0,0,0,24,24,24
2025-12-09,KREG,55.4,38.3,46.7,54.4,44.2,0,0,24,24,24
2025-12-10,KASD,69.0,33.0,50.6,68.6,33.0,0,0,24,24,24
2025-12-10,KBTR,72.0,37.0,54.8,71.6,37.0,0,0,24,24,24
2025-12-10,KGAO,69.8,36.5,54.5,69.5,36.5,0,0,24,24,24
2025-12-10,KHDC,71.6,34.5,52.3,71.3,34.5,0,0,24,24,24
2025-12-10,KHUM,71.6,39.6,54.3,71.3,39.6,0,0,19,19,24
2025-12-10,KMSY,73.0,40.0,56.4,72.6,40.0,0,0,24,24,24
2025-12-10,KNEW,67.0,43.0,56.0,66.7,43.0,0,0,24,24,24
2025-12-10,KPTN,72.0,40.0,56.7,71.9,40.0,0,0,24,24,24
2025-12-10,KREG,74.0,35.6,55.6,73.7,35.6,0,0,24,24,24
2025-12-11,KASD,59.0,37.0,46.8,57.9,37.0,0,0,24,24,24
2025-12-11,KBTR,63.0,38.0,49.8,61.8,38.0,0,0,24,24,24
2025-12-11,KGAO,60.8,42.0,51.6,59.8,48.2,0,0,24,24,24
2025-12-11,KHDC,62.2,38.3,48.8,61.1,38.3,0,0,24,24,24
2025-12-11,KHUM,62.6,44.6,51.7,61.6,44.6,0,0,20,20,24
2025-12-11,KMSY,61.0,46.0,53.9,59.9,51.0,0,0,24,24,24
2025-12-11,KNEW,59.0,47.0,53.5,57.9,52.0,0,0,24,24,24
2025-12-11,KPTN,64.0,43.0,52.5,62.9,43.0,0,0,24,24,24
2025-12-11,KREG,63.7,39.2,50.1,62.5,39.2,0,0,24,24,24
2025-12-12,KASD,74.0,36.0,56.5,73.9,36.0,0,0,24,24,24
2025-12-12,KBTR,73.0,41.0,58.0,73.2,41.0,0,0,24,24,24
2025-12-12,KGAO,75.0,42.8,60.3,75.0,42.8,0,0,24,24,24
2025-12-12,KHDC,76.5,39.0,57.0,76.6,39.0,0,0,24,24,24
2025-12-12,KHUM,75.2,45.3,58.7,75.3,45.3,0,0,21,21,24
2025-12-12,KMSY,75.0,46.0,62.4,75.0,46.0,0,0,24,24,24
2025-12-12,KNEW,75.0,50.0,62.0,75.1,50.0,0,0,24,24,24
2025-12-12,KPTN,77.0,48.0,61.9,77.2,48.0,0,0,24,24,24
2025-12-12,KREG,77.7,42.6,60.1,77.9,42.6,0,0,24,24,24
2025-12-13,KASD,76.0,55.0,63.9,75.9,55.0,0,0,24,24,24
2025-12-13,KBTR,78.0,54.0,65.6,78.1,54.0,0,0,24,24,24
2025-12-13,KGAO,76.3,53.8,64.0,76.3,53.8,0,0,24,24,24
2025-12-13,KHDC,77.7,56.3,64.9,77.8,56.3,0,0,24,24,24
2025-12-13,KHUM,78.8,53.6,63.3,78.7,53.6,0,0,20,20,24
2025-12-13,KMSY,77.0,58.0,66.5,76.9,58.0,0,0,24,24,24
2025-12-13,KNEW,78.0,59.0,66.1,78.0,59.0,0,0,24,24,24
2025-12-13,KPTN,78.0,55.0,65.6,78.3,55.0,0,0,24,24,24
2025-12-13,KREG,81.0,55.2,65.8,81.7,55.2,0,0,24,24,24
2025-12-14,KASD,60.0,33.0,48.5,60.2,47.0,0,0,24,24,24
2025-12-14,KBTR,63.0,30.0,46.0,63.3,44.0,0,0,24,24,24
2025-12-14,KGAO,62.0,40.0,51.9,62.1,49.3,0,0,24,24,24
2025-12-14,KHDC,60.0,31.6,46.5,60.2,43.0,0,0,24,24,24
2025-12-14,KHUM,62.6,37.0,51.5,62.8,48.2,0,0,21,21,24
2025-12-14,KMSY,62.0,38.0,50.9,62.2,46.0,0,0,24,24,24
2025-12-14,KNEW,62.0,39.0,51.5,62.1,48.0,0,0,24,24,24
2025-12-14,KPTN,65.0,35.0,51.0,65.5,48.0,0,0,24,24,24
2025-12-14,KREG,65.0,34.0,49.6,65.2,45.0,0,0,24,24,24
2025-12-15,KASD,49.0,25.0,34.6,46.9,25.0,0,0,24,24,24
2025-12-15,KBTR,50.0,26.0,35.1,48.0,26.0,0,0,24,24,24
2025-12-15,KGAO,48.0,33.3,39.8,46.5,34.0,0,0,24,24,24
2025-12-15,KHDC,49.5,26.2,34.3,47.6,26.2,0,0,23,23,24
2025-12-15,KHUM,48.2,28.4,37.1,46.5,28.4,0,0,21,21,24
2025-12-15,KMSY,45.0,33.0,37.8,42.9,33.0,0,0,24,24,24
2025-12-15,KNEW,44.0,33.0,38.2,42.2,33.0,0,0,24,24,24
2025-12-15,KPTN,48.0,29.0,36.8,46.3,29.0,0,0,24,24,24
2025-12-15,KREG,50.5,29.0,36.4,48.6,29.0,0,0,24,24,24
2025-12-16,KASD,63.0,26.0,44.8,62.3,26.0,0,0,24,24,24
2025-12-16,KBTR,62.0,28.0,45.7,61.2,28.0,0,0,24,24,24
2025-12-16,KGAO,62.8,36.5,51.1,62.2,36.5,0,0,24,24,24
2025-12-16,KHDC,61.0,28.0,43.8,60.3,28.0,0,0,23,23,24
2025-12-16,KHUM,66.2,33.3,48.0,65.6,33.3,0,0,21,21,24
2025-12-16,KMSY,61.0,33.0,48.7,60.2,33.0,0,0,24,24,24
2025-12-16,KNEW,60.0,45.0,51.8,59.2,45.0,0,0,24,24,24
2025-12-16,KPTN,64.0,30.0,48.5,63.5,30.0,0,0,24,24,24
2025-12-16,KREG,64.2,29.3,46.8,63.5,29.3,0,0,24,24,24
2025-12-17,KASD,64.0,50.0,56.9,63.9,50.0,0,0,16,16,24
2025-12-17,KBTR,65.0,48.0,57.1,65.0,48.0,0,0,24,24,24
2025-12-17,KGAO,64.0,54.5,59.8,63.9,54.5,0,0,24,24,24
2025-12-17,KHDC,65.0,47.3,56.7,65.0,47.3,0,0,23,23,24
2025-12-17,KHUM,66.2,51.6,59.8,66.3,51.6,0,0,22,22,24
2025-12-17,KMSY,65.0,54.0,59.8,64.9,54.0,0,0,24,24,24
2025-12-17,KNEW,62.0,54.0,58.6,62.2,54.0,0,0,24,24,24
2025-12-17,KPTN,67.0,52.0,59.5,67.1,52.0,0,0,24,24,24
2025-12-17,KREG,69.0,50.5,59.8,69.0,50.5,0,0,24,24,24
2025-12-18,KASD,78.0,61.0,69.6,78.3,61.0,0,0,24,24,24
2025-12-18,KBTR,81.0,55.0,67.2,82.3,55.0,0,0,24,24,24
2025-12-18,KGAO,76.5,59.4,67.4,76.9,59.4,0,0,24,24,24
2025-12-18,KHDC,80.0,56.5,67.2,81.7,56.5,0,0,24,24,24
2025-12-18,KHUM,78.8,55.4,67.1,78.9,55.4,0,0,22,22,24
2025-12-18,KMSY,81.0,56.0,69.2,81.6,56.0,0,0,24,24,24
2025-12-18,KNEW,76.0,60.0,66.8,76.2,60.0,0,0,24,24,24
2025-12-18,KPTN,78.0,54.0,66.2,78.3,54.0,0,0,24,24,24
2025-12-18,KREG,80.6,56.0,68.5,81.8,56.0,0,0,24,24,24
2025-12-19,KASD,65.0,38.0,51.8,63.7,41.0,0,0,24,24,24
2025-12-19,KBTR,65.0,40.0,52.8,63.7,40.0,0,0,24,24,24
2025-12-19,KGAO,65.7,38.0,53.8,65.9,54.0,0,0,24,24,24
2025-12-19,KHDC,63.5,38.0,50.9,62.2,40.0,0,0,24,24,24
2025-12-19,KHUM,66.2,42.0,54.9,65.0,46.4,0,0,21,21,24
2025-12-19,KMSY,62.0,46.0,55.3,61.6,53.0,0,0,24,24,24
2025-12-19,KNEW,62.0,51.0,55.5,61.7,53.0,0,0,24,24,24
2025-12-19,KPTN,65.0,44.0,54.6,63.7,44.0,0,0,24,24,24
2025-12-19,KREG,66.4,41.0,54.3,65.1,42.4,0,0,24,24,24
2025-12-20,KASD,73.0,33.0,55.5,72.8,33.0,0,0,24,24,24
2025-12-20,KBTR,76.0,37.0,59.8,76.1,37.0,0,0,24,24,24
2025-12-20,KGAO,75.0,40.0,60.4,74.9,40.0,0,0,24,24,24
2025-12-20,KHDC,73.8,35.8,55.7,73.7,35.8,0,0,23,23,24
2025-12-20,KHUM,73.4,41.0,58.2,73.3,41.0,0,0,21,21,24
2025-12-20,KMSY,73.0,42.0,60.5,72.9,42.0,0,0,24,24,24
2025-12-20,KNEW,75.0,49.0,62.8,74.9,49.0,0,0,24,24,24
2025-12-20,KPTN,74.0,42.0,61.4,74.3,42.0,0,0,24,24,24
2025-12-20,KREG,77.0,38.5,59.7,77.1,38.5,0,0,24,24,24
2025-12-21,KASD,79.0,58.0,68.4,79.4,58.0,0,0,24,24,24
2025-12-21,KBTR,79.0,66.0,70.1,79.5,66.0,0,0,24,24,24
2025-12-21,KGAO,79.3,59.5,69.7,79.8,59.5,0,0,24,24,24
2025-12-21,KHDC,80.4,61.0,68.7,82.9,61.0,0,0,24,24,24
2025-12-21,KHUM,75.2,60.8,68.6,76.0,60.8,0,0,21,21,24
2025-12-21,KMSY,80.0,62.0,70.4,82.3,62.0,0,0,24,24,24
2025-12-21,KNEW,80.0,62.0,69.2,81.6,62.0,0,0,24,24,24
2025-12-21,KPTN,80.0,67.0,71.1,83.5,67.0,0,0,24,24,24
2025-12-21,KREG,82.2,65.0,72.3,85.6,65.0,0,0,24,24,24
2025-12-22,KASD,68.0,58.0,65.3,68.6,66.0,0,0,21,21,24
2025-12-22,KBTR,73.0,61.0,67.8,73.6,65.0,0,0,24,24,24
2025-12-22,KGAO,78.3,59.0,68.2,78.4,59.0,0,0,24,24,24
2025-12-22,KHDC,69.8,60.8,66.6,70.5,65.7,0,0,24,24,24
2025-12-22,KHUM,78.8,60.4,68.2,79.1,64.4,0,0,21,21,24
2025-12-22,KMSY,75.0,61.0,68.4,75.3,67.0,0,0,24,24,24
2025-12-22,KNEW,70.0,62.0,65.1,70.3,62.0,0,0,24,24,24
2025-12-22,KPTN,80.0,62.0,70.0,82.6,67.0,0,0,24,24,24
2025-12-22,KREG,79.7,62.6,70.4,82.0,69.3,0,0,24,24,24
2025-12-23,KASD,76.0,55.0,64.3,76.2,55.0,0,0,23,23,24
2025-12-23,KBTR,79.0,58.0,66.0,79.1,58.0,0,0,24,24,24
2025-12-23,KGAO,77.5,61.0,68.4,77.7,63.5,0,0,24,24,24
2025-12-23,KHDC,78.0,56.3,65.7,78.1,56.3,0,0,24,24,24
2025-12-23,KHUM,77.0,57.2,65.0,77.2,57.2,0,0,20,20,24
2025-12-23,KMSY,79.0,60.0,67.8,79.1,60.0,0,0,24,24,24
2025-12-23,KNEW,76.0,59.0,65.6,76.2,59.0,0,0,24,24,24
2025-12-23,KPTN,79.0,57.0,67.1,79.2,57.0,0,0,24,24,24
2025-12-23,KREG,81.0,57.0,67.1,81.7,57.0,0,0,24,24,24
2025-12-24,KASD,74.0,59.0,65.0,74.2,63.0,0,0,24,24,24
2025-12-24,KBTR,77.0,57.0,65.0,77.2,57.0,0,0,24,24,24
2025-12-24,KGAO,75.2,55.0,64.9,75.5,58.6,0,0,24,24,24
2025-12-24,KHDC,75.2,57.6,64.8,75.4,62.4,0,0,24,24,24
2025-12-24,KHUM,78.8,59.0,65.5,79.0,59.0,0,0,21,21,24
2025-12-24,KMSY,75.0,59.0,65.3,75.3,59.0,0,0,24,24,24
2025-12-24,KNEW,75.0,60.0,63.8,75.3,60.0,0,0,24,24,24
2025-12-24,KPTN,78.0,59.0,66.3,78.3,59.0,0,0,24,24,24
2025-12-24,KREG,80.0,58.0,66.6,81.0,60.3,0,0,24,24,24
2025-12-25,KASD,75.0,56.0,63.5,75.1,56.0,0,0,24,24,24
2025-12-25,KBTR,77.0,56.0,66.2,77.1,56.0,0,0,24,24,24
2025-12-25,KGAO,77.0,52.0,64.2,77.1,52.0,0,0,24,24,24
2025-12-25,KHDC,75.7,60.0,64.3,75.9,60.0,0,0,24,24,24
2025-12-25,KHUM,78.8,57.2,66.2,79.0,57.2,0,0,21,21,24
2025-12-25,KMSY,75.0,59.0,65.5,75.1,59.0,0,0,24,24,24
2025-12-25,KNEW,67.0,58.0,62.4,67.2,58.0,0,0,24,24,24
2025-12-25,KPTN,78.0,61.0,68.1,78.2,61.0,0,0,24,24,24
2025-12-25,KREG,80.4,57.6,66.1,81.3,57.6,0,0,24,24,24
2025-12-26,KASD,77.0,61.0,68.7,77.3,61.0,0,0,23,23,24
2025-12-26,KBTR,79.0,62.0,70.3,79.3,62.0,0,0,23,23,24
2025-12-26,KGAO,78.0,55.6,68.7,78.3,55.6,0,0,24,24,24
2025-12-26,KHDC,77.7,60.0,68.1,78.1,60.0,0,0,24,24,24
2025-12-26,KHUM,78.8,59.4,69.1,79.1,59.4,0,0,21,21,24
2025-12-26,KMSY,80.0,62.0,70.0,81.8,62.0,0,0,23,23,24
2025-12-26,KNEW,76.0,62.0,68.8,76.3,62.0,0,0,23,23,24
2025-12-26,KPTN,80.0,63.0,69.5,82.9,63.0,0,0,24,24,24
2025-12-26,KREG,80.0,60.0,70.1,82.0,60.0,0,0,24,24,24
2025-12-27,KASD,77.0,62.0,69.2,77.3,67.0,0,0,24,24,24
2025-12-27,KBTR,80.0,66.0,71.2,81.4,66.0,0,0,24,24,24
2025-12-27,KGAO,78.8,56.7,69.5,78.9,56.7,0,0,24,24,24
2025-12-27,KHDC,80.0,64.4,70.0,81.8,67.6,0,0,24,24,24
2025-12-27,KHUM,78.8,61.0,69.2,79.0,61.0,0,0,17,17,24
2025-12-27,KMSY,78.0,66.0,70.2,78.2,67.0,0,0,24,24,24
2025-12-27,KNEW,75.0,65.0,68.7,75.4,65.0,0,0,24,24,24
2025-12-27,KPTN,79.0,61.0,69.4,79.4,61.0,0,0,24,24,24
2025-12-27,KREG,81.7,64.6,71.3,82.7,67.0,0,0,24,24,24
2025-12-28,KASD,78.0,58.0,68.0,78.3,58.0,0,0,24,24,24
2025-12-28,KBTR,80.0,60.0,69.0,82.1,60.0,0,0,24,24,24
2025-12-28,KGAO,78.6,65.5,71.6,79.0,65.5,0,0,24,24,24
2025-12-28,KHDC,77.7,61.0,69.0,78.0,61.0,0,0,24,24,24
2025-12-28,KHUM,78.8,65.3,70.7,79.2,65.3,0,0,20,20,24
2025-12-28,KMSY,80.0,64.0,71.2,81.6,64.0,0,0,24,24,24
2025-12-28,KNEW,78.0,63.0,70.7,78.3,63.0,0,0,24,24,24
2025-12-28,KPTN,79.0,61.0,69.3,79.5,61.0,0,0,24,24,24
2025-12-28,KREG,80.4,59.0,69.4,82.7,59.0,0,0,24,24,24
2025-12-29,KASD,68.0,37.0,51.3,68.6,50.0,0,0,24,24,24
2025-12-29,KBTR,68.0,38.0,49.5,68.5,49.0,0,0,24,24,24
2025-12-29,KGAO,69.0,42.3,55.0,69.5,54.3,0,0,24,24,24
2025-12-29,KHDC,68.0,37.6,50.2,68.6,49.0,0,0,24,24,24
2025-12-29,KHUM,67.6,41.0,54.2,68.1,53.6,0,0,22,22,24
2025-12-29,KMSY,69.0,42.0,53.5,69.5,52.0,0,0,24,24,24
2025-12-29,KNEW,68.0,42.0,53.8,68.5,51.0,0,0,24,24,24
2025-12-29,KPTN,65.0,42.0,52.2,65.5,52.0,0,0,24,24,24
2025-12-29,KREG,68.0,41.0,52.9,68.6,52.7,0,0,24,24,24
2025-12-30,KASD,51.0,30.0,38.1,49.1,30.0,0,0,24,24,24
2025-12-30,KBTR,51.0,33.0,40.6,49.0,35.0,0,0,24,24,24
2025-12-30,KGAO,51.8,37.0,42.2,50.0,37.6,0,0,24,24,24
2025-12-30,KHDC,51.3,31.5,38.9,49.5,32.0,0,0,24,24,24
2025-12-30,KHUM,53.6,35.6,42.4,51.8,35.6,0,0,21,21,24
2025-12-30,KMSY,51.0,38.0,43.0,49.1,38.0,0,0,24,24,24
2025-12-30,KNEW,50.0,37.0,43.7,48.3,37.0,0,0,24,24,24
2025-12-30,KPTN,53.0,36.0,43.2,51.3,36.0,0,0,24,24,24
2025-12-30,KREG,53.0,32.0,41.7,51.2,35.2,0,0,24,24,24
2025-12-31,KASD,57.0,27.0,40.8,55.4,27.0,0,0,24,24,24
2025-12-31,KBTR,61.0,29.0,44.8,59.4,29.0,0,0,24,24,24
2025-12-31,KGAO,56.0,26.0,43.0,54.5,26.0,0,0,24,24,24
2025-12-31,KHDC,61.3,28.4,43.8,59.8,28.4,0,0,24,24,24
2025-12-31,KHUM,59.0,30.2,42.9,57.5,30.2,0,0,20,20,24
2025-12-31,KMSY,61.0,30.0,46.8,59.4,30.0,0,0,24,24,24
2025-12-31,KNEW,55.0,43.0,48.4,53.6,43.0,0,0,24,24,24
2025-12-31,KPTN,58.0,28.0,43.6,56.5,28.0,0,0,24,24,24
2025-12-31,KREG,62.0,28.4,45.0,60.5,28.4,0,0,24,24,24
2026-01-01,KASD,67.0,33.0,50.7,65.9,33.0,0,0,24,24,24
2026-01-01,KBTR,70.0,36.0,54.1,69.0,36.0,0,0,24,24,24
2026-01-01,KGAO,67.3,32.4,49.9,66.4,32.4,0,0,24,24,24
2026-01-01,KHDC,69.3,34.0,52.4,68.3,34.0,0,0,24,24,24
2026-01-01,KHUM,69.8,37.4,51.7,68.8,37.4,0,0,21,21,24
2026-01-01,KMSY,70.0,39.0,54.9,69.0,39.0,0,0,24,24,24
2026-01-01,KNEW,61.0,47.0,54.5,60.5,47.0,0,0,24,24,24
2026-01-01,KPTN,69.0,38.0,53.3,68.2,38.0,0,0,24,24,24
2026-01-01,KREG,71.4,36.3,53.4,70.4,36.3,0,0,24,24,24
2026-01-02,KASD,70.0,44.0,61.0,70.1,44.0,0,0,24,24,24
2026-01-02,KBTR,76.0,55.0,67.1,76.2,55.0,0,0,24,24,24
2026-01-02,KGAO,72.7,44.6,63.5,72.6,44.6,0,0,24,24,24
2026-01-02,KHDC,71.6,46.6,63.4,71.9,46.6,0,0,24,24,24
2026-01-02,KHUM,73.4,51.3,64.3,73.5,51.3,0,0,22,22,24
2026-01-02,KMSY,74.0,52.0,64.6,73.9,52.0,0,0,24,24,24
2026-01-02,KNEW,73.0,50.0,63.7,72.9,50.0,0,0,24,24,24
2026-01-02,KPTN,75.0,56.0,67.0,75.3,56.0,0,0,24,24,24
2026-01-02,KREG,74.7,49.0,66.2,75.0,49.0,0,0,24,24,24
2026-01-03,KASD,77.0,59.0,68.6,77.2,66.0,0,0,24,24,24
2026-01-03,KBTR,78.0,53.0,67.2,78.1,70.0,0,0,24,24,24
2026-01-03,KGAO,77.0,59.0,68.1,77.4,63.5,0,0,24,24,24
2026-01-03,KHDC,79.7,55.0,68.6,79.8,69.0,0,0,24,24,24
2026-01-03,KHUM,75.2,58.0,68.1,75.5,66.7,0,0,22,22,24
2026-01-03,KMSY,80.0,58.0,69.8,81.0,68.0,0,0,24,24,24
2026-01-03,KNEW,72.0,59.0,65.4,72.1,64.0,0,0,24,24,24
2026-01-03,KPTN,76.0,55.0,67.5,76.3,67.0,0,0,24,24,24
2026-01-03,KREG,81.0,55.8,70.4,81.8,71.6,0,0,24,24,24
2026-01-04,KASD,61.0,55.0,57.7,60.6,56.0,0,0,24,24,24
2026-01-04,KBTR,59.0,52.0,54.9,58.4,52.0,0,0,24,24,24
2026-01-04,KGAO,62.2,56.0,59.2,61.8,56.0,0,0,24,24,24
2026-01-04,KHDC,57.2,52.3,54.9,56.8,52.3,0,0,24,24,24
2026-01-04,KHUM,62.6,55.4,57.9,62.3,55.4,0,0,21,21,24
2026-01-04,KMSY,60.0,56.0,57.7,59.5,56.0,0,0,24,24,24
2026-01-04,KNEW,59.0,57.0,58.0,58.8,57.0,0,0,24,24,24
2026-01-04,KPTN,61.0,54.0,57.0,60.7,54.0,0,0,24,24,24
